FedAvg
14,0.19007425692237936,0.158257102210015,0.006790308942673962,2025-04-09 14:02:32
FedGen
1,0.7556210167671209,0.7312315087843548,-14.69647577765363,2025-04-09 14:09:28
2,0.7237868258633585,0.7093720957396771,-13.401755858942355,2025-04-09 14:09:34
3,0.6135905323923128,0.5961053624898138,-9.350263260854746,2025-04-09 14:09:46
4,0.36895287790622716,0.34320342104263046,-2.7422767467956826,2025-04-09 14:09:59
5,0.1322980726550536,0.10285516666123885,0.5188271314559461,2025-04-09 14:10:11
6,0.11960119455829554,0.10136643517488864,0.6067532598574341,2025-04-09 14:10:22
7,0.47942634937400014,0.4451808113526692,-5.318847803806663,2025-04-09 14:10:34
8,0.5674494529014491,0.5535981629486341,-7.852143789532866,2025-04-09 14:10:46
9,0.2212559886913236,0.17793831985847644,-0.345811284448603,2025-04-09 14:10:58
10,0.47684218910546505,0.45518297158638654,-5.250912830512197,2025-04-09 14:11:10
11,0.20153852057754137,0.1717855513122618,-0.11663240994721713,2025-04-09 14:11:22
12,0.3389998966507624,0.3049930920665013,-2.1593171725046956,2025-04-09 14:11:35
13,0.2837082476146872,0.250773116516645,-1.2127788869716478,2025-04-09 14:11:48
FedNTD
1,0.7978818031654595,0.7873850270186756,-16.501343138172658,2025-04-10 17:19:05
2,0.4343458281012488,0.40921220206373765,-4.186394736008539,2025-04-10 17:19:10
3,0.3305018428257649,0.29678520851769846,-2.0029080187428487,2025-04-10 17:19:14
4,0.24058302609183174,0.20911385191913548,-0.5911980038388831,2025-04-10 17:19:18
5,0.1984703991385385,0.16746999265551352,-0.08289349542148283,2025-04-10 17:19:22
6,0.22469239589850573,0.1776545863285453,-0.387941013116744,2025-04-10 17:19:26
7,0.1919854768549179,0.15942782613757506,-0.013283597385895352,2025-04-10 17:19:30
8,0.22191708188244189,0.17624654608497936,-0.3538661340539926,2025-04-10 17:19:33
9,0.20242056397894084,0.17276940607702065,-0.12642821431009255,2025-04-10 17:19:37
10,0.27096471808316586,0.2325773168989146,-1.0184581544927895,2025-04-10 17:19:41
11,0.18734487798261754,0.1579368749677094,0.03510977483249289,2025-04-10 17:19:45
12,0.29906999731352907,0.25865966159725984,-1.458894822586462,2025-04-10 17:19:49
13,0.38206871951925203,0.34441954894528337,-3.013074522404211,2025-04-10 17:19:53
